event_type,timestamp,job_id,job_planned_duration,job_remaining_duration,job_type,machine_id,machine_name,operator_id,operator_name,parts_made
job_added_to_store,659.3383480993642,55,24.29325241212813,24.29325241212813,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,659.34269812325,53,13.081750598825499,3.5217505988257027,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,659.34269812325,55,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,683.635950535355,,,,,4,Machine 4,,,39
job_started,683.635950535355,53,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,685.8823491172996,,,,,,,,,
job_added_to_store,685.8823491172996,56,10.72869540584121,10.72869540584121,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,687.1577011341776,,,,,0,Machine 0,,,20
job_started,687.1577011341776,56,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,690.5790354706969,,,,,,,,,
job_added_to_store,690.5790354706969,57,4.831671386690979,4.831671386690979,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,697.8863965400093,,,,,4,Machine 4,,,40
job_started,697.8863965400093,54,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,706.91878563001,,,,,4,Machine 4,,,41
machine_part_completed,712.5759783395016,,,,,2,Machine 2,,,29
job_started,712.5759783395016,41,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,716.3242414255765,,,,,4,Machine 4,,,42
machine_part_completed,716.4159549412822,,,,,1,Machine 1,,,16
job_started,716.4159549412822,57,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,720.8951776481249,,,,,2,Machine 2,,,30
machine_part_completed,721.2476263279688,,,,,0,Machine 0,,,21
job_started,721.2476263279688,52,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
on_machine_broken,722.2755908278266,,,,,,,,,
job_added_to_store,722.2755908278266,58,42.78764783539769,42.78764783539769,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,722.2776263279678,52,4.898797610666373,3.8687976106663946,JobType.SOFTWARE_UPDATE,3,,,,
job_started,722.2776263279678,58,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,724.8223896498071,,,,,,,,,
job_added_to_store,724.8223896498071,59,9.147183144110333,9.147183144110333,JobType.MECHANICAL_MAINTENANCE,4,,,,
on_machine_broken,725.2316239155305,,,,,,,,,
job_added_to_store,725.2316239155305,60,9.57542520157813,9.57542520157813,JobType.MECHANICAL_MAINTENANCE,2,,,,
on_machine_broken,729.3316689169546,,,,,,,,,
job_added_to_store,729.3316689169546,61,19.90715208797547,19.90715208797547,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_added_to_store,729.3376263279614,58,42.78764783539769,35.7276478353991,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_started,729.3376263279614,61,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,749.2447784159184,,,,,1,Machine 1,,,17
job_started,749.2447784159184,58,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,760.8173125243413,,,,,1,Machine 1,,,18
on_machine_broken,762.5681306871129,,,,,,,,,
job_added_to_store,762.5681306871129,62,4.589622285586333,4.589622285586333,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,784.9724262512835,,,,,0,Machine 0,,,22
job_started,784.9724262512835,59,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,793.2625748929373,,,,,0,Machine 0,,,23
machine_part_completed,794.1196093953857,,,,,4,Machine 4,,,43
job_started,794.1196093953857,60,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,802.6534169109786,,,,,4,Machine 4,,,44
machine_part_completed,803.6950345969553,,,,,2,Machine 2,,,31
job_started,803.6950345969553,52,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,804.3013804429592,,,,,0,Machine 0,,,24
machine_part_completed,807.5638322076182,,,,,3,Machine 3,,,38
job_started,807.5638322076182,62,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,812.1534544932005,,,,,1,Machine 1,,,19
machine_part_completed,812.4615868982189,,,,,0,Machine 0,,,25
machine_part_completed,812.5185354278929,,,,,2,Machine 2,,,32
machine_part_completed,814.5192249180751,,,,,4,Machine 4,,,45
on_machine_broken,818.9081385662155,,,,,,,,,
job_added_to_store,818.9081385662155,63,11.097640511168473,11.097640511168473,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_started,818.9081385662155,63,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,819.3264572672256,,,,,3,Machine 3,,,39
on_machine_broken,819.4555821351305,,,,,,,,,
job_added_to_store,819.4555821351305,64,30.37445669040012,30.37445669040012,JobType.ELECTRICAL_MAINTENANCE,3,,,,
machine_part_completed,822.8027734686108,,,,,2,Machine 2,,,33
machine_part_completed,825.3440874205837,,,,,1,Machine 1,,,20
machine_part_completed,828.5632177239034,,,,,4,Machine 4,,,46
machine_part_completed,830.0057790773741,,,,,0,Machine 0,,,26
job_started,830.0057790773741,64,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,830.9816656661776,,,,,,,,,
job_added_to_store,830.9816656661776,65,18.7881616525449,18.7881616525449,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,830.9857790773732,64,30.37445669040012,29.394456690399966,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_started,830.9857790773732,65,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,832.6512733550179,,,,,2,Machine 2,,,34
machine_part_completed,833.3324979403055,,,,,1,Machine 1,,,21
on_machine_broken,834.9557063251765,,,,,,,,,
job_added_to_store,834.9557063251765,66,4.63606407516279,4.63606407516279,JobType.SOFTWARE_UPDATE,1,,,,
on_machine_broken,837.3138547449144,,,,,,,,,
job_added_to_store,837.3138547449144,67,17.632989888824202,17.632989888824202,JobType.ELECTRICAL_MAINTENANCE,4,,,,
machine_part_completed,841.9300969775984,,,,,2,Machine 2,,,35
on_machine_broken,842.6066594050322,,,,,,,,,
job_added_to_store,842.6066594050322,68,10.88898357570465,10.88898357570465,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,849.7739407299009,,,,,0,Machine 0,,,27
job_started,849.7739407299009,67,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,851.2527540948505,,,,,,,,,
job_added_to_store,851.2527540948505,69,4.898814037627334,4.898814037627334,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,867.4069306187091,,,,,4,Machine 4,,,47
job_started,867.4069306187091,64,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,878.8486845658736,,,,,4,Machine 4,,,48
on_machine_broken,886.6792023928094,,,,,,,,,
job_added_to_store,886.6792023928094,70,8.273182496130097,8.273182496130097,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,896.8013873090805,,,,,3,Machine 3,,,40
job_started,896.8013873090805,70,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,904.5255390234431,,,,,,,,,
job_added_to_store,904.5255390234431,71,9.280082181599917,9.280082181599917,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,905.0745698052032,,,,,4,Machine 4,,,49
job_started,905.0745698052032,71,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,913.8458098246151,,,,,4,Machine 4,,,50
machine_part_completed,914.3546519867948,,,,,3,Machine 3,,,41
job_started,914.3546519867948,68,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,922.3279001651084,,,,,4,Machine 4,,,51
machine_part_completed,924.7845396846064,,,,,3,Machine 3,,,42
machine_part_completed,925.2436355624898,,,,,2,Machine 2,,,36
job_started,925.2436355624898,66,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,929.8796996376484,,,,,1,Machine 1,,,22
job_started,929.8796996376484,69,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,930.4348347167745,,,,,3,Machine 3,,,43
machine_part_completed,931.0183458500345,,,,,4,Machine 4,,,52
machine_part_completed,934.7785136752714,,,,,0,Machine 0,,,28
on_machine_broken,937.2269916050778,,,,,,,,,
job_added_to_store,937.2269916050778,72,5.508174946989686,5.508174946989686,JobType.SOFTWARE_UPDATE,0,,,,
job_started,937.2269916050778,72,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,937.9160351653577,,,,,2,Machine 2,,,37
on_machine_broken,938.7948159808889,,,,,,,,,
job_added_to_store,938.7948159808889,73,5.3262726382608125,5.3262726382608125,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,939.4828745802687,,,,,4,Machine 4,,,53
on_machine_broken,939.7484886715631,,,,,,,,,
job_added_to_store,939.7484886715631,74,5.205291326623708,5.205291326623708,JobType.SOFTWARE_UPDATE,3,,,,
on_machine_broken,942.3986678056795,,,,,,,,,
job_added_to_store,942.3986678056795,75,4.7564759525708675,4.7564759525708675,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,942.7351665520627,,,,,0,Machine 0,,,29
job_started,942.7351665520627,75,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,945.6454930429151,,,,,,,,,
job_added_to_store,945.6454930429151,76,5.0023956026863425,5.0023956026863425,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,947.4916425046292,,,,,4,Machine 4,,,54
job_started,947.4916425046292,76,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,952.4940381073111,,,,,2,Machine 2,,,38
job_started,952.4940381073111,74,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,953.19207560447,,,,,0,Machine 0,,,30
machine_part_completed,954.1765378463023,,,,,4,Machine 4,,,55
on_machine_broken,957.3068679297905,,,,,,,,,
job_added_to_store,957.3068679297905,77,12.937038831324593,12.937038831324593,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_added_to_store,957.3140381073067,74,5.205291326623708,0.3852913266237752,JobType.SOFTWARE_UPDATE,3,,,,
job_started,957.3140381073067,77,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,963.4233090608283,,,,,0,Machine 0,,,31
machine_part_completed,963.6384716711692,,,,,4,Machine 4,,,56
machine_part_completed,970.2510769386198,,,,,2,Machine 2,,,39
job_started,970.2510769386198,74,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,970.4232926357088,,,,,4,Machine 4,,,57
machine_part_completed,970.6363682652433,,,,,3,Machine 3,,,44
job_started,970.6363682652433,73,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,970.9027315937801,,,,,,,,,
job_added_to_store,970.9027315937801,78,5.029221608887898,5.029221608887898,JobType.SOFTWARE_UPDATE,3,,,,
job_added_to_store,970.906368265243,73,5.3262726382608125,5.056272638260818,JobType.SOFTWARE_UPDATE,1,,,,
job_started,970.906368265243,78,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
on_machine_broken,972.580806863633,,,,,,,,,
job_added_to_store,972.580806863633,79,20.07425549375091,20.07425549375091,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,972.5863682652415,78,5.029221608887898,3.349221608887934,JobType.SOFTWARE_UPDATE,3,,,,
job_started,972.5863682652415,79,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,972.661829628658,,,,,0,Machine 0,,,32
on_machine_broken,980.3721442646016,,,,,,,,,
job_added_to_store,980.3721442646016,80,4.828350903388949,4.828350903388949,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,983.0649874254675,,,,,0,Machine 0,,,33
machine_part_completed,990.4259422268739,,,,,0,Machine 0,,,34
machine_part_completed,992.6606237589738,,,,,2,Machine 2,,,40
job_started,992.6606237589738,78,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,996.0098453678587,,,,,3,Machine 3,,,45
job_started,996.0098453678587,80,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,997.8163276432389,,,,,,,,,
job_added_to_store,997.8163276432389,81,6.14247568527435,6.14247568527435,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,1000.8381962712433,,,,,4,Machine 4,,,58
job_started,1000.8381962712433,73,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,1001.4868989404343,,,,,,,,,
job_added_to_store,1001.4868989404343,82,9.544953875636379,9.544953875636379,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_added_to_store,1001.4881962712427,73,5.3262726382608125,4.406272638260832,JobType.SOFTWARE_UPDATE,1,,,,
job_started,1001.4881962712427,82,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,1002.8393382057159,,,,,,,,,
job_added_to_store,1002.8393382057159,83,24.76186105110495,24.76186105110495,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,1002.8481962712415,82,9.544953875636379,8.184953875636408,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,1002.8481962712415,83,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,1005.0164636494915,,,,,,,,,
job_added_to_store,1005.0164636494915,84,5.479721680114912,5.479721680114912,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,1027.6100573223227,,,,,3,Machine 3,,,46
job_started,1027.6100573223227,82,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,1034.775355145943,,,,,3,Machine 3,,,47
machine_part_completed,1035.795011197952,,,,,0,Machine 0,,,35
job_started,1035.795011197952,73,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,1037.7813248577784,,,,,,,,,
job_added_to_store,1037.7813248577784,85,12.29917853189795,12.29917853189795,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_added_to_store,1037.78501119795,73,5.3262726382608125,2.4162726382608746,JobType.SOFTWARE_UPDATE,1,,,,
job_started,1037.78501119795,85,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,1043.6386681852368,,,,,0,Machine 0,,,36
machine_part_completed,1050.0841897298371,,,,,3,Machine 3,,,48
job_started,1050.0841897298371,73,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,1052.3789001281941,,,,,,,,,
job_added_to_store,1052.3789001281941,86,20.44094783714791,20.44094783714791,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,1052.384189729835,73,5.3262726382608125,0.11627263826088165,JobType.SOFTWARE_UPDATE,1,,,,
job_started,1052.384189729835,86,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,1063.4083054457167,,,,,3,Machine 3,,,49
machine_part_completed,1072.825137566964,,,,,0,Machine 0,,,37
job_started,1072.825137566964,73,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,1072.9414102052249,,,,,1,Machine 1,,,23
job_started,1072.9414102052249,84,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,1074.9670669352984,,,,,3,Machine 3,,,50
on_machine_broken,1077.5881274256512,,,,,,,,,
job_added_to_store,1077.5881274256512,87,8.339109083943763,8.339109083943763,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_added_to_store,1077.5914102052207,84,5.479721680114912,0.8297216801149845,JobType.SOFTWARE_UPDATE,4,,,,
job_started,1077.5914102052207,87,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,1085.2677289743815,,,,,1,Machine 1,,,24
machine_part_completed,1085.5029660626678,,,,,3,Machine 3,,,51
machine_part_completed,1085.930519289157,,,,,0,Machine 0,,,38
job_started,1085.930519289157,84,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,1086.7602409692713,,,,,4,Machine 4,,,59
job_started,1086.7602409692713,81,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,1092.9027166545402,,,,,2,Machine 2,,,41
machine_part_completed,1093.2162210904448,,,,,3,Machine 3,,,52
machine_part_completed,1093.632955732445,,,,,1,Machine 1,,,25
on_machine_broken,1093.8469761143106,,,,,,,,,
job_added_to_store,1093.8469761143106,88,4.547864039794118,4.547864039794118,JobType.SOFTWARE_UPDATE,1,,,,
job_started,1093.8469761143106,88,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,1094.2799947782562,,,,,,,,,
job_added_to_store,1094.2799947782562,89,18.185865421382406,18.185865421382406,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,1094.2869761143102,88,4.547864039794118,4.107864039794127,JobType.SOFTWARE_UPDATE,1,,,,
job_started,1094.2869761143102,89,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,1095.6514291006677,,,,,0,Machine 0,,,39
on_machine_broken,1097.2824694890812,,,,,,,,,
job_added_to_store,1097.2824694890812,90,4.6320031025156965,4.6320031025156965,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,1103.1110715161471,,,,,0,Machine 0,,,40
machine_part_completed,1103.4128559974904,,,,,2,Machine 2,,,42
machine_part_completed,1110.8111014622943,,,,,0,Machine 0,,,41
machine_part_completed,1112.1161242527378,,,,,2,Machine 2,,,43
machine_part_completed,1112.472841535676,,,,,3,Machine 3,,,53
job_started,1112.472841535676,88,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,1116.5807055754665,,,,,1,Machine 1,,,26
job_started,1116.5807055754665,90,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,1120.008636609377,,,,,3,Machine 3,,,54
machine_part_completed,1121.212708677978,,,,,4,Machine 4,,,60
machine_part_completed,1122.8507333462676,,,,,0,Machine 0,,,42
machine_part_completed,1123.191634801162,,,,,2,Machine 2,,,44
on_machine_broken,1125.3790634134496,,,,,,,,,
job_added_to_store,1125.3790634134496,91,15.606152108480593,15.606152108480593,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,1125.3790634134496,91,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,1128.5857186454216,,,,,1,Machine 1,,,27
machine_part_completed,1131.4368987672513,,,,,3,Machine 3,,,55
machine_part_completed,1133.0273366206422,,,,,0,Machine 0,,,43
machine_part_completed,1134.7526965709937,,,,,2,Machine 2,,,45
machine_part_completed,1138.4430704235328,,,,,3,Machine 3,,,56
machine_part_completed,1138.7008218373346,,,,,1,Machine 1,,,28
machine_part_completed,1140.9852155219162,,,,,4,Machine 4,,,61
machine_part_completed,1142.0025270895603,,,,,0,Machine 0,,,44
on_machine_broken,1143.5450453780559,,,,,,,,,
job_added_to_store,1143.5450453780559,92,12.59712955537765,12.59712955537765,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,1143.5450453780559,92,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,1144.0914251531458,,,,,2,Machine 2,,,46
machine_part_completed,1149.4627150728509,,,,,3,Machine 3,,,57
on_machine_broken,1150.0821822602322,,,,,,,,,
job_added_to_store,1150.0821822602322,93,9.734280271190814,9.734280271190814,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,1152.3611721420841,,,,,4,Machine 4,,,62
machine_part_completed,1153.2064274297159,,,,,0,Machine 0,,,45
on_machine_broken,1153.9111063699518,,,,,,,,,
job_added_to_store,1153.9111063699518,94,4.512382363488897,4.512382363488897,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,1156.1421749334222,,,,,1,Machine 1,,,29
job_started,1156.1421749334222,93,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,1159.7846208331348,,,,,4,Machine 4,,,63
machine_part_completed,1161.9886400665307,,,,,0,Machine 0,,,46
machine_part_completed,1165.8764552046043,,,,,2,Machine 2,,,47
job_started,1165.8764552046043,94,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,1166.2437215398586,,,,,1,Machine 1,,,30
on_machine_broken,1168.8198999970161,,,,,,,,,
job_added_to_store,1168.8198999970161,95,12.502316122984503,12.502316122984503,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_added_to_store,1168.8264552046016,94,4.512382363488897,1.5623823634889504,JobType.SOFTWARE_UPDATE,3,,,,
